id,imdb_id,original_title,adult,backdrop_path,budget,homepage,original_language,overview,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count,collection_id,collection_name,origin_country,genres,genre_ids,production_companies,production_countries,spoken_languages,keywords
2832,tt0309698,Identity,False,/aFf7wxJWrcHnmNGew0hdvO6ZVhj.jpg,28000000,https://www.sonypictures.com/movies/identity,en,"Complete strangers stranded at a remote desert motel during a raging storm soon find themselves the target of a deranged murderer. As their numbers thin out, the travelers begin to turn on each other, as each tries to figure out who the killer is.",8.6393,/sYgimsiBywqVwJI8H4sETke8m7v.jpg,2003-04-25,90259536,90,Released,The secret lies within.,Identity,False,7.176,4176,,,US,Mystery|Thriller,9648|53,Konrad Pictures|Columbia Pictures,United States of America,English,prostitute|prisoner|psychopath|nevada|detective|rain|motel|weather|ex-cop|murder|stranded|serial killer|slasher|psychological thriller|whodunit|storm|psychiatrist|convict|thunderstorm|rainstorm|split personality|mental disorders|murder mystery|dissociative identity disorder|isolated place
310,tt0315327,Bruce Almighty,False,/cgjLr9VVQzp0mYQ6IUc3JlZ8Frp.jpg,80000000,http://www.brucealmighty.com/,en,"Bruce Nolan toils as a ""human interest"" television reporter in Buffalo, NY, but despite his high ratings and the love of his beautiful girlfriend, Bruce remains unfulfilled. At the end of the worst day in his life, he angrily ridicules God — and the Almighty responds, endowing Bruce with all of His divine powers.",8.4443,/f0QqG14SZYYZcV4VWykVc5w13dz.jpg,2003-05-23,484592874,101,Released,"If you could be God for one week, what would you do?",Bruce Almighty,False,6.723,11231,124949,Almighty Collection,US,Fantasy|Comedy,14|35,Pit Bull Productions|Spyglass Entertainment|Universal Pictures|Shady Acres Entertainment,United States of America,English,new love|lovesickness|moon|street gang|moses|faith|prayer|christianity|journalism|car crash|god|religion|relationship|super power|news reporter|female journalist|religious conflict|responsibility|praying|almighty
605,tt0242653,The Matrix Revolutions,False,/kJYPag1YrA4PsXIftFdq3QEaanV.jpg,150000000,,en,The human city of Zion defends itself against the massive invasion of the machines as Neo fights to end the war at another front while also opposing the rogue Agent Smith.,8.2897,/bkkS61w94ZVMNVd8KEyyJl2tnY5.jpg,2003-11-05,424988211,129,Released,Everything that has a beginning has an end.,The Matrix Revolutions,False,6.749,10500,2344,The Matrix Collection,US,Adventure|Action|Thriller|Science Fiction,12|28|53|878,Village Roadshow Pictures|NPV Entertainment|Silver Pictures,United States of America,English|French,dying and death|rescue|future|mission|man vs machine|underground world|machine town|martial arts|kung fu|hero|dreams|fortune teller|artificial intelligence (a.i.)|computer|saving the world|flying|temple|computer virus|virtual reality|fight|faith|truth|philosophy|key|killer robot|subway|dystopia|sun|sunlight|precognition|super computer|ying yang|cyberpunk|philosophical|action hero|gnosticism
1927,tt0286716,Hulk,False,/8vQBXqDbb30qNpBcNYwTesSg75.jpg,137000000,,en,"Bruce Banner, a genetics researcher with a tragic past, suffers massive radiation exposure in his laboratory that causes him to transform into a raging green monster when he gets angry.",8.2298,/UllIft2jLSBaay3zQyMV4GNdfy.jpg,2003-06-19,245360480,138,Released,What if everything you were forced to keep inside was suddenly set free?,Hulk,False,5.578,6130,,,US,Science Fiction|Adventure|Action,878|12|28,Marvel Enterprises|Universal Pictures|Good Machine|Valhalla Motion Pictures,United States of America,Spanish|English,"california|monster|general|mutation|san francisco, california|gun|superhero|dna|transformation|psychology|berkeley|based on comic|president|golden gate bridge|doctor|fear|scientist|dog|desert|anger|phone|military|super villain|cell|superhuman strength|repressed memory|repression|good versus evil"
18248,tt0312700,The Foreigner,False,/5ghwjT9Sw4OqXkhqKrkQEJb8CBL.jpg,16700000,,en,This story is about a freelance agent who is the courier of a package from France to Germany. He soon finds that many people want to get their hands on it.,8.1212,/esfi6vzwvq5M6H5OisFvG58mSvt.jpg,2003-06-01,0,95,Released,"If they think they can stop him, they're dead wrong.",The Foreigner,False,3.91,161,308645,The Foreigner Collection,US,Action|Thriller,28|53,Franchise Pictures|Foreign Productions|TriStar Pictures,Poland|United States of America,Polish|English|Danish|German,van|martial arts|assassin|chase|bratva (russian mafia)|spy|secret agent|fistfight|revenge|terrorism|one man army|package|action hero
9358,tt0309593,Final Destination 2,False,/kUUqNTn50CZjZmlnr2KFf50Q0lk.jpg,26000000,,en,"When Kimberly has a violent premonition of a highway pileup she blocks the freeway, keeping a few others meant to die, safe...Or are they? The survivors mysteriously start dying and it's up to Kimberly to stop it before she's next.",8.1016,/vnFgxRlLTA9fDNcGXLiHmgwmIEo.jpg,2003-01-31,90941129,90,Released,For every beginning there is an end.,Final Destination 2,False,6.296,4666,8864,Final Destination Collection,US,Horror|Mystery,27|9648,New Line Cinema|Zide-Perry Productions,United States of America,English,ambulance|car crash|premonition|vision|hospital|death|macabre|cheating death|supernatural horror|horror|excited|deaths
10719,tt0319343,Elf,False,/lKkKaGnKdahSGPMOngMIGM1fNJN.jpg,32000000,,en,"When young Buddy falls into Santa's gift sack on Christmas Eve, he's transported back to the North Pole and raised as a toy-making elf by Santa's helpers. But as he grows into adulthood, he can't shake the nagging feeling that he doesn't belong. Buddy vows to visit Manhattan and find his real dad, a workaholic.",8.0889,/oOleziEempUPu96jkGs0Pj6tKxj.jpg,2003-11-07,228500000,97,Released,"This holiday, discover your inner elf.",Elf,False,6.663,4408,,,US,Comedy|Family|Fantasy,35|10751|14,New Line Cinema|Guy Walks into a Bar Productions,United States of America,English,elves|dwarf|holiday|adoption|santa claus|sarcasm|looking for  birth parents|romance|fish out of water|orphan|north pole|christmas spirit|christmas|workshop|father son relationship|hilarious|whimsical|cheerful
10028,tt0322589,Honey,False,/9dixOiaWMKAJiqBiIf7GgHADsG4.jpg,18000000,,en,"Honey Daniels dreams of making a name for herself as a hip-hop choreographer. When she's not busy hitting downtown clubs with her friends, she teaches dance classes at a nearby community center in Harlem, N.Y., as a way to keep kids off the streets. Honey thinks she's hit the jackpot when she meets a hotshot director casts her in one of his music videos. But, when he starts demanding sexual favors from her, Honey makes a decision that will change her life.",8.0377,/gnY6d7BoddAAQ8s42fxCJK8lL1A.jpg,2003-12-05,62646763,94,Released,Her dream. Her terms.,Honey,False,6.344,1215,144689,Honey Collection,US,Music|Drama|Romance,10402|18|10749,NuAmerica Entertainment|Universal Pictures|Marc Platt Productions,United States of America,English,"career|new york city|dancing|dance|dreams|hip-hop|blackmail|harassment|teacher|business|sabotage|choreographer|club|harlem, new york city|youth center|brisk"
1584,tt0332379,School of Rock,False,/iv1ajZACUGHn4JztG9Z8yvbcmic.jpg,35000000,http://www.schoolofrockmovie.com,en,"Fired from his band and hard up for cash, guitarist and vocalist Dewey Finn finagles his way into a job as a fifth-grade substitute teacher at a private school, where he secretly begins teaching his students the finer points of rock 'n' roll. The school's hard-nosed principal is rightly suspicious of Finn's activities. But Finn's roommate remains in the dark about what he's doing.",7.8187,/zXLXaepIBvFVLU25DH3wv4IPSbe.jpg,2003-10-03,131100000,110,Released,He just landed the gig of his life: 5th grade.,School of Rock,False,7.081,6000,,,US,Comedy|Music,35|10402,Paramount Pictures|Scott Rudin Productions,United States of America,English,high school|rock 'n' roll|musician|music competition|substitute teacher|teacher|rock music|contest|rock band|rock concert|amused|arrogant|comforting
10588,tt0312528,The Cat in the Hat,False,/pi87XcEqvDr7ARv6FjwjZOsyZYS.jpg,109000000,http://www.thecatinthehatmovie.com/,en,"During a rainy day, and while their mother is out, Conrad and Sally, and their pet fish, are visited by the mischievous Cat in the Hat. Fun soon turns to mayhem, and the siblings must figure out how to rid themselves of the maniacal Cat.",7.4425,/uYYLz67e5xEQMsY858VSSCDsLU6.jpg,2003-11-21,133800000,82,Released,Don't mess with the hat.,The Cat in the Hat,False,5.291,1752,,,US,Family|Comedy|Adventure|Fantasy,10751|35|12|14,Universal Pictures|DreamWorks Pictures|Imagine Entertainment|Brian Grazer Productions,United States of America,English,sibling relationship|chaos|cat|boredom|surrealism|stepfather|slapstick comedy|house party|police impersonator|based on children's book|goldfish|impersonation|talking cat|talking fish|live action and animation|mother son relationship|mother daughter relationship|absurd|hilarious|ridiculous
277,tt0320691,Underworld,False,/zsgdVbuEwqZbnUN9qLGEMBYf2Zo.jpg,22000000,https://www.sonypictures.com/movies/underworld,en,"Vampires and werewolves have waged a nocturnal war against each other for centuries. But all bets are off when a female vampire warrior named Selene, who's famous for her strength and werewolf-hunting prowess, becomes smitten with a peace-loving male werewolf, Michael, who wants to end the war.",7.5855,/zsnQ41UZ3jo1wEeemF0eA9cAIU0.jpg,2003-09-19,95708457,122,Released,An immortal battle for supremacy.,Underworld,False,6.841,6449,2326,Underworld Collection,US|GB,Fantasy|Action|Thriller,14|28|53,Screen Gems|Lakeshore Entertainment,United States of America,English,"budapest, hungary|love of one's life|vampire|subway|hostility|bite|descendant|hybrid|rivalry|shootout|werewolf|gothic|dark fantasy|lycanthrope|urban gothic|supernatural power"
153,tt0335266,Lost in Translation,False,/3ZY8iEsv5XKiMU19T1MIvHET5Ih.jpg,4000000,,en,"Two lost souls visiting Tokyo -- the young, neglected wife of a photographer and a washed-up movie star shooting a TV commercial -- find an odd solace and pensive freedom to be real in each other's company, away from their lives in America.",7.1597,/3jCLmYDIIiSMPujbwygNpqdpM8N.jpg,2003-09-18,119723856,102,Released,Everyone wants to be found.,Lost in Translation,False,7.387,7812,,,US,Drama|Romance|Comedy,18|10749|35,American Zoetrope|Elemental Films,United Kingdom|United States of America,Japanese|English,"hotel room|adultery|japan|unsociability|upper class|pop star|age difference|photographer|commercial|karaoke|homesickness|culture clash|jet lag|midlife crisis|melancholy|loneliness|tokyo, japan|older man younger woman relationship|nostalgic|unlikely friendship|aftercreditsstinger|woman director|lyrical|introspective|serene|wistful|hopeful"
8961,tt0172156,Bad Boys II,False,/gxSVZCUlDd8upT1G2wdrUdz2hxG.jpg,130000000,https://www.sonypictures.com/movies/badboysii,en,"Detectives Marcus Burnett and Mike Lowrey of the Miami Narcotics Task Force are tasked with stopping the flow of the drug Ecstasy into Miami. They track the drugs to the whacked-out Cuban drug lord Johnny Tapia, who is also involved in a bloody war with Russian and Haitian mobsters. If that isn't bad enough, there's tension between the two detectives when Marcus discovers that playboy Mike is secretly romancing Marcus’ sister, Syd.",7.2035,/yCvB5fG5aEPqa1St7ihY6KEAsHD.jpg,2003-07-18,273339556,146,Released,"If you can't stand the heat, get out of Miami.",Bad Boys II,False,6.655,5776,14890,Bad Boys Collection,US,Action|Crime|Comedy,28|80|35,Columbia Pictures|Don Simpson/Jerry Bruckheimer Films,United States of America,English|Spanish,"drug smuggling|miami, florida|undercover agent|cuba|ku klux klan|kidnapping|money laundering|mexican standoff|ecstasy|male friendship|guantánamo|sequel|shootout|criminal underworld|drug lord|exploding house|dea agent|undercover operation|buddy cop|narcotics detective|aggressive|action hero|buddy movie|haitian gang|dead bodies|absurd|dramatic|russian mobster|exhilarated"
10327,tt0333780,"Legally Blonde 2: Red, White & Blonde",False,/jmf9dLoKVDDwEB2cb0OJ9fEGbHy.jpg,45000000,,en,"Now a rising young lawyer, Elle Woods is about to make partner at her firm, but when she finds out her dog's relatives are being used as cosmetic test subjects, she heads to Washington D.C. to fight for animal rights.",6.8506,/4kC0UGTuJgFnlZq2ZM6OiY7nuY8.jpg,2003-07-02,124914842,95,Released,Bigger. Bolder. Blonder.,"Legally Blonde 2: Red, White & Blonde",False,5.715,1703,86024,Legally Blonde Collection,US,Comedy|Romance,35|10749,Metro-Goldwyn-Mayer|Marc Platt Productions|Type A Films,United States of America,English,"washington dc, usa|politics|boston, massachusetts|chambers of a barrister|blonde|sequel|beauty salon|animal rights|lawyer|toy dog|animal testing|chihuahua dog|blonde stereotype"
10009,tt0328880,Brother Bear,False,/sZhY0BAsN1bMAPLIqMRqG1fqb3A.jpg,128000000,http://movies.disney.com/brother-bear,en,"When an impulsive boy named Kenai is magically transformed into a bear, he must literally walk in another's footsteps until he learns some valuable life lessons. His courageous and often zany journey introduces him to a forest full of wildlife, including the lovable bear cub Koda, hilarious moose Rutt and Tuke, woolly mammoths and rambunctious rams.",7.0611,/otptPbEY0vBostmo95xwiiumMJm.jpg,2003-10-23,250397798,85,Released,"See through another’s eyes, feel through another's heart, and discover the meaning of brotherhood.",Brother Bear,False,7.3,5655,96472,Brother Bear Collection,US,Adventure|Animation|Family,12|16|10751,Walt Disney Feature Animation,United States of America,Croatian|English|Inuktitut,friendship|sibling relationship|transformation|grizzly bear|inuit|bear|sibling rivalry|turns into animal|unlikely friendship|aftercreditsstinger|duringcreditsstinger|animal lead|brother bear|bjørne brødre
4256,tt0306047,Scary Movie 3,False,/rIT2cyffDzXaFw3PU6fV8lp0FY2.jpg,45000000,,en,"In the third installment of the Scary Movie franchise, news anchorwoman Cindy Campbell has to investigate mysterious crop circles and killing video tapes, and help the President stop an alien invasion in the process.",6.5433,/lpNG1nx67rvYze1b1R9q0YoSzrC.jpg,2003-10-24,220673217,84,Released,Great trilogies come in threes.,Scary Movie 3,False,5.964,4326,4246,Scary Movie Collection,US,Comedy,35,Brad Grey Pictures|Dimension Films,United States of America,English,halloween|parody|spoof|vhs|horror spoof|alien invasion|crop circle|tv news anchor|mysterious death|horror parody|dumb blonde|amused
14926,tt0263757,Uptown Girls,False,/7TvehiVjzE9hMvnq94mOYjP8kGT.jpg,20000000,,en,"Molly Gunn, the freewheeling daughter of a deceased rock legend, is forced to get a job when her manager steals her money. As nanny to Ray - the precocious, oft-ignored daughter of a music executive - she learns what it means to be an adult while teaching Ray how to be a child.",6.5661,/dDdrQZFp81Jus9CgCzfWmmarehe.jpg,2003-08-15,44617342,92,Released,They're about to teach each other how to act their age.,Uptown Girls,False,6.887,1040,,,US,Comedy|Drama,35|18,GreeneStreet Films|Metro-Goldwyn-Mayer,United States of America,English,new york city|nanny
